metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"TDS9";"2018-04-06T00:00:00Z";3550,36;"MWh";"energy";"measured";"2018-04-05T00:00:00Z";"2018-04-06T00:00:00Z";2,430000000000291;2,3195837460330924;0,04760175361464333;"larger";"ok";7,1514676015;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-07T00:00:00Z";3552,83;"MWh";"energy";"measured";"2018-04-06T00:00:00Z";"2018-04-07T00:00:00Z";2,4699999999998;2,4799339066069335;0,004005714257411486;"smaller";"ok";6,2839991252;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-08T00:00:00Z";3554,6;"MWh";"energy";"measured";"2018-04-07T00:00:00Z";"2018-04-08T00:00:00Z";1,7699999999999818;1,8003907308874136;0,016880075178154364;"smaller";"ok";9,976443549;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-09T00:00:00Z";3556,53;"MWh";"energy";"measured";"2018-04-08T00:00:00Z";"2018-04-09T00:00:00Z";1,930000000000291;2,2198701133763077;0,13057976303628827;"smaller";"ok";7,690902253;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-10T00:00:00Z";3558,81;"MWh";"energy";"measured";"2018-04-09T00:00:00Z";"2018-04-10T00:00:00Z";2,2799999999997453;2,1289068543163925;0,07097217305539183;"larger";"ok";8,1829987963;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-11T00:00:00Z";3560,99;"MWh";"energy";"measured";"2018-04-10T00:00:00Z";"2018-04-11T00:00:00Z";2,1799999999998363;2,054629552382281;0,06101851668209093;"larger";"ok";8,5848270059;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-12T00:00:00Z";3563,41;"MWh";"energy";"measured";"2018-04-11T00:00:00Z";"2018-04-12T00:00:00Z";2,4200000000000728;2,4216506608884396;0,0006816263448012219;"smaller";"ok";6,5993020733;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-13T00:00:00Z";3565,58;"MWh";"energy";"measured";"2018-04-12T00:00:00Z";"2018-04-13T00:00:00Z";2,1700000000000728;2,25078543134755;0,03589210691625589;"smaller";"ok";7,5236553748;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-14T00:00:00Z";3568,03;"MWh";"energy";"measured";"2018-04-13T00:00:00Z";"2018-04-14T00:00:00Z";2,450000000000273;2,5042587630090214;0,021666596044393308;"smaller";"ok";6,1524055799;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-15T00:00:00Z";3570,76;"MWh";"energy";"measured";"2018-04-14T00:00:00Z";"2018-04-15T00:00:00Z";2,730000000000018;2,7398578829841744;0,003597954129438027;"smaller";"ok";4,877852384;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-16T00:00:00Z";3573,54;"MWh";"energy";"measured";"2018-04-15T00:00:00Z";"2018-04-16T00:00:00Z";2,7799999999997453;3,041393311408271;0,08594525095719745;"smaller";"ok";3,2465944064;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-17T00:00:00Z";3576,49;"MWh";"energy";"measured";"2018-04-16T00:00:00Z";"2018-04-17T00:00:00Z";2,949999999999818;3,25859799583339;0,09470268999985915;"smaller";"ok";2,0715521366;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-18T00:00:00Z";3579,38;"MWh";"energy";"measured";"2018-04-17T00:00:00Z";"2018-04-18T00:00:00Z";2,8900000000003274;2,974437367220916;0,028387676994348757;"smaller";"ok";3,6088152528;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-19T00:00:00Z";3582,42;"MWh";"energy";"measured";"2018-04-18T00:00:00Z";"2018-04-19T00:00:00Z";3,0399999999999636;3,220806840233686;0,05613712625517267;"smaller";"ok";2,2759961861;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-20T00:00:00Z";3585,19;"MWh";"energy";"measured";"2018-04-19T00:00:00Z";"2018-04-20T00:00:00Z";2,769999999999982;3,0703182678098413;0,09781339965908041;"smaller";"ok";3,0901150629;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-21T00:00:00Z";3587,66;"MWh";"energy";"measured";"2018-04-20T00:00:00Z";"2018-04-21T00:00:00Z";2,4699999999998;2,4229302157895534;0,019426801442115844;"larger";"ok";6,5923798879;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-22T00:00:00Z";3589,93;"MWh";"energy";"measured";"2018-04-21T00:00:00Z";"2018-04-22T00:00:00Z";2,269999999999982;2,2189716282594665;0,0229964056730826;"larger";"ok";7,6957629124;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-23T00:00:00Z";3592,39;"MWh";"energy";"measured";"2018-04-22T00:00:00Z";"2018-04-23T00:00:00Z";2,4600000000000364;2,2813183133015045;0,0783238733747529;"larger";"ok";7,3584774137;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-24T00:00:00Z";3595,1;"MWh";"energy";"measured";"2018-04-23T00:00:00Z";"2018-04-24T00:00:00Z";2,7100000000000364;2,6779170089269755;0,011980577055267425;"larger";"ok";5,2129425108;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-25T00:00:00Z";3597,61;"MWh";"energy";"measured";"2018-04-24T00:00:00Z";"2018-04-25T00:00:00Z";2,5100000000002183;2,5638188275580562;0,02099166562759757;"smaller";"ok";5,8301952481;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-26T00:00:00Z";3600,39;"MWh";"energy";"measured";"2018-04-25T00:00:00Z";"2018-04-26T00:00:00Z";2,7799999999997453;2,9067001680700724;0,04358900496931909;"smaller";"ok";3,9752625624;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-27T00:00:00Z";3603,14;"MWh";"energy";"measured";"2018-04-26T00:00:00Z";"2018-04-27T00:00:00Z";2,75;2,7854327995036767;0,012720751873816641;"smaller";"ok";4,6312994448;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-28T00:00:00Z";3605,73;"MWh";"energy";"measured";"2018-04-27T00:00:00Z";"2018-04-28T00:00:00Z";2,5900000000001455;2,6433414609682115;0,020179557486503442;"smaller";"ok";5,3999906422;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-29T00:00:00Z";3608,33;"MWh";"energy";"measured";"2018-04-28T00:00:00Z";"2018-04-29T00:00:00Z";2,599999999999909;2,6653687604209404;0,02452522194741552;"smaller";"ok";5,280826509;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-04-30T00:00:00Z";3610,44;"MWh";"energy";"measured";"2018-04-29T00:00:00Z";"2018-04-30T00:00:00Z";2,1100000000001273;2,4321043256937163;0,13243853164140654;"smaller";"critical";6,5427494347;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-01T00:00:00Z";3612,2;"MWh";"energy";"measured";"2018-04-30T00:00:00Z";"2018-05-01T00:00:00Z";1,7599999999997635;2,4100273257187412;0,26971782385293924;"smaller";"critical";6,6621824397;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-02T00:00:00Z";3613,82;"MWh";"energy";"measured";"2018-05-01T00:00:00Z";"2018-05-02T00:00:00Z";1,6200000000003456;1,7867064876802303;0,09330379042633243;"smaller";"ok";10,0517240316;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-03T00:00:00Z";3615,18;"MWh";"energy";"measured";"2018-05-02T00:00:00Z";"2018-05-03T00:00:00Z";1,3599999999996726;1,4088735802586783;0,0346898266415303;"smaller";"ok";12,1302784085;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-04T00:00:00Z";3616,49;"MWh";"energy";"measured";"2018-05-03T00:00:00Z";"2018-05-04T00:00:00Z";1,3099999999999454;1,377349850080032;0,04889814310879202;"smaller";"ok";12,3036984205;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-05T00:00:00Z";3617,79;"MWh";"energy";"measured";"2018-05-04T00:00:00Z";"2018-05-05T00:00:00Z";1,300000000000182;1,579978156172268;0,17720381454536988;"smaller";"critical";11,1889888644;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-06T00:00:00Z";3619,13;"MWh";"energy";"measured";"2018-05-05T00:00:00Z";"2018-05-06T00:00:00Z";1,3400000000001455;1,3353011884586954;0,003518915119722055;"larger";"ok";12,5350187421;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-07T00:00:00Z";3620,32;"MWh";"energy";"measured";"2018-05-06T00:00:00Z";"2018-05-07T00:00:00Z";1,1900000000000546;1,1303985909946477;0,052726011408916466;"larger";"ok";13,6622397502;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-08T00:00:00Z";3621,49;"MWh";"energy";"measured";"2018-05-07T00:00:00Z";"2018-05-08T00:00:00Z";1,169999999999618;1,535197876030802;0,23788326034907617;"smaller";"critical";11,4353365103;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-09T00:00:00Z";3623,76;"MWh";"energy";"measured";"2018-05-08T00:00:00Z";"2018-05-09T00:00:00Z";2,2700000000004366;2,497650041246051;0,09114569194491412;"smaller";"ok";6,1881576975;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-10T00:00:00Z";3626;"MWh";"energy";"measured";"2018-05-09T00:00:00Z";"2018-05-10T00:00:00Z";2,2399999999997817;2,4780471704777103;0,0960624048298639;"smaller";"ok";6,294206063;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-11T00:00:00Z";3628,28;"MWh";"energy";"measured";"2018-05-10T00:00:00Z";"2018-05-11T00:00:00Z";2,2800000000002;2,491989331549519;0,08506831424414811;"smaller";"ok";6,2187812229;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-12T00:00:00Z";3630,66;"MWh";"energy";"measured";"2018-05-11T00:00:00Z";"2018-05-12T00:00:00Z";2,3799999999996544;2,723332654537396;0,12607077360369784;"smaller";"critical";4,9672512015;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-13T00:00:00Z";3632,29;"MWh";"energy";"measured";"2018-05-12T00:00:00Z";"2018-05-13T00:00:00Z";1,6300000000001091;1,7613361340919438;0,07456619525922856;"smaller";"ok";10,1912927628;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-14T00:00:00Z";3633,83;"MWh";"energy";"measured";"2018-05-13T00:00:00Z";"2018-05-14T00:00:00Z";1,5399999999999636;1,6585245676196871;0,07146386006800602;"smaller";"ok";10,7568851908;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-15T00:00:00Z";3635,43;"MWh";"energy";"measured";"2018-05-14T00:00:00Z";"2018-05-15T00:00:00Z";1,599999999999909;1,528340200697617;0,04688733520820996;"larger";"ok";11,4730623166;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-16T00:00:00Z";3636,65;"MWh";"energy";"measured";"2018-05-15T00:00:00Z";"2018-05-16T00:00:00Z";1,2200000000002547;1,6050943511305236;0,23992007127745082;"smaller";"critical";11,0508183241;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-17T00:00:00Z";3637,76;"MWh";"energy";"measured";"2018-05-16T00:00:00Z";"2018-05-17T00:00:00Z";1,1100000000001273;1,350724025505754;0,1782185116722803;"smaller";"critical";12,4501738151;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-18T00:00:00Z";3639,1;"MWh";"energy";"measured";"2018-05-17T00:00:00Z";"2018-05-18T00:00:00Z";1,3399999999996908;1,1872923452002906;0,12861841097243756;"larger";"ok";13,34925282;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-19T00:00:00Z";3640,25;"MWh";"energy";"measured";"2018-05-18T00:00:00Z";"2018-05-19T00:00:00Z";1,150000000000091;0,9624895844253911;0,19481812438172413;"larger";"ok";19,7841067314;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-20T00:00:00Z";3641,33;"MWh";"energy";"measured";"2018-05-19T00:00:00Z";"2018-05-20T00:00:00Z";1,0799999999999272;0,9073035843860474;0,1903402770427053;"larger";"ok";16,2762791316;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-21T00:00:00Z";3642,37;"MWh";"energy";"measured";"2018-05-20T00:00:00Z";"2018-05-21T00:00:00Z";1,0399999999999636;0,9024744437051943;0,15238720304382825;"larger";"ok";15,9693209728;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-22T00:00:00Z";3643,61;"MWh";"energy";"measured";"2018-05-21T00:00:00Z";"2018-05-22T00:00:00Z";1,2400000000002365;1,3766894798939344;0,0992885337543431;"smaller";"ok";12,3073312839;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-23T00:00:00Z";3644,74;"MWh";"energy";"measured";"2018-05-22T00:00:00Z";"2018-05-23T00:00:00Z";1,1299999999996544;1,516362742358199;0,254795723718248;"smaller";"critical";11,538953344;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-24T00:00:00Z";3645,82;"MWh";"energy";"measured";"2018-05-23T00:00:00Z";"2018-05-24T00:00:00Z";1,080000000000382;1,321607427837757;0,18281330957155847;"smaller";"critical";12,6103515824;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-25T00:00:00Z";3646,91;"MWh";"energy";"measured";"2018-05-24T00:00:00Z";"2018-05-25T00:00:00Z";1,0899999999996908;1,1325314962287147;0,03755436062542382;"smaller";"ok";13,6505060991;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-26T00:00:00Z";3648,01;"MWh";"energy";"measured";"2018-05-25T00:00:00Z";"2018-05-26T00:00:00Z";1,1000000000003638;1,0129534693862956;0,08593339501251315;"larger";"ok";14,3083350658;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-27T00:00:00Z";3649,05;"MWh";"energy";"measured";"2018-05-26T00:00:00Z";"2018-05-27T00:00:00Z";1,0399999999999636;0,9219507674035645;0,12804288121463817;"larger";"ok";17,2073086103;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-28T00:00:00Z";3650,08;"MWh";"energy";"measured";"2018-05-27T00:00:00Z";"2018-05-28T00:00:00Z";1,0299999999997453;0,9302183989317409;0,10726685387280373;"larger";"ok";17,7328300476;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-29T00:00:00Z";3651,15;"MWh";"energy";"measured";"2018-05-28T00:00:00Z";"2018-05-29T00:00:00Z";1,0700000000001637;0,9235714899435676;0,1585459400284684;"larger";"ok";17,3103277683;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-30T00:00:00Z";3652,12;"MWh";"energy";"measured";"2018-05-29T00:00:00Z";"2018-05-30T00:00:00Z";0,9699999999997999;1,2216999472885277;0,20602435798360894;"smaller";"critical";13,1599678993;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-05-31T00:00:00Z";3653,1;"MWh";"energy";"measured";"2018-05-30T00:00:00Z";"2018-05-31T00:00:00Z";0,9800000000000182;1,2181175705162683;0,19547995717304203;"smaller";"critical";13,1796754599;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-01T00:00:00Z";3654,11;"MWh";"energy";"measured";"2018-05-31T00:00:00Z";"2018-06-01T00:00:00Z";1,0100000000002183;1,2102518310015493;0,16546294405157952;"smaller";"ok";13,2229468822;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-02T00:00:00Z";3655,18;"MWh";"energy";"measured";"2018-06-01T00:00:00Z";"2018-06-02T00:00:00Z";1,069999999999709;1,2015127897519151;0,10945600485814265;"smaller";"ok";13,2710225582;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-03T00:00:00Z";3656,24;"MWh";"energy";"measured";"2018-06-02T00:00:00Z";"2018-06-03T00:00:00Z";1,0599999999999454;1,2558008323195242;0,15591710666246755;"smaller";"ok";12,9723703067;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-04T00:00:00Z";3657,31;"MWh";"energy";"measured";"2018-06-03T00:00:00Z";"2018-06-04T00:00:00Z";1,0700000000001637;0,8908927442075913;0,2010424452966896;"larger";"ok";15,2331450383;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-05T00:00:00Z";3658,39;"MWh";"energy";"measured";"2018-06-04T00:00:00Z";"2018-06-05T00:00:00Z";1,0799999999999272;1,1791207481779802;0,08406327200264933;"smaller";"ok";13,3942068418;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-06T00:00:00Z";3659,49;"MWh";"energy";"measured";"2018-06-05T00:00:00Z";"2018-06-06T00:00:00Z";1,099999999999909;1,1275102587738415;0,024399120593234885;"smaller";"ok";13,6781291962;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-07T00:00:00Z";3660,54;"MWh";"energy";"measured";"2018-06-06T00:00:00Z";"2018-06-07T00:00:00Z";1,050000000000182;0,9308981465300455;0,12794294833875494;"larger";"ok";17,7760373354;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-08T00:00:00Z";3661,56;"MWh";"energy";"measured";"2018-06-07T00:00:00Z";"2018-06-08T00:00:00Z";1,0199999999999818;1,2274925965615284;0,16903775806288213;"smaller";"ok";13,1281010707;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-09T00:00:00Z";3662,68;"MWh";"energy";"measured";"2018-06-08T00:00:00Z";"2018-06-09T00:00:00Z";1,1199999999998909;1,2339741547195218;0,09236348612628507;"smaller";"ok";13,0924443801;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-10T00:00:00Z";3663,7;"MWh";"energy";"measured";"2018-06-09T00:00:00Z";"2018-06-10T00:00:00Z";1,0199999999999818;0,899330705382165;0,13417677601315656;"larger";"ok";15,769493262;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-11T00:00:00Z";3664,81;"MWh";"energy";"measured";"2018-06-10T00:00:00Z";"2018-06-11T00:00:00Z";1,1100000000001273;0,8955143679738693;0,2395111007671924;"larger";"critical";15,5269126495;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-12T00:00:00Z";3665,89;"MWh";"energy";"measured";"2018-06-11T00:00:00Z";"2018-06-12T00:00:00Z";1,0799999999999272;0,8909047257021993;0,21225083765122651;"larger";"critical";15,2339066267;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-13T00:00:00Z";3666,97;"MWh";"energy";"measured";"2018-06-12T00:00:00Z";"2018-06-13T00:00:00Z";1,0799999999999272;1,041127101570572;0,037337322571580546;"larger";"ok";14,1533447901;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-14T00:00:00Z";3667,98;"MWh";"energy";"measured";"2018-06-13T00:00:00Z";"2018-06-14T00:00:00Z";1,0100000000002183;0,8982142439862799;0,12445333255664322;"larger";"ok";15,6985268195;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-15T00:00:00Z";3668,96;"MWh";"energy";"measured";"2018-06-14T00:00:00Z";"2018-06-15T00:00:00Z";0,9800000000000182;0,8934792992595316;0,09683570823878107;"larger";"ok";15,3975561062;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-16T00:00:00Z";3669,96;"MWh";"energy";"measured";"2018-06-15T00:00:00Z";"2018-06-16T00:00:00Z";1;0,9098521438596937;0,09907967657018325;"larger";"ok";16,4382750591;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-17T00:00:00Z";3670,95;"MWh";"energy";"measured";"2018-06-16T00:00:00Z";"2018-06-17T00:00:00Z";0,9899999999997817;0,9081513042137543;0,09012671721799609;"larger";"ok";16,3301633596;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2018-06-18T00:00:00Z";3671,92;"MWh";"energy";"measured";"2018-06-17T00:00:00Z";"2018-06-18T00:00:00Z";0,9700000000002547;0,9266846325082083;0,04674229610866312;"larger";"ok";17,5082106988;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
